date,Close
2012-05-30,103.79931142519565
2012-05-31,103.30281754436842
2012-06-01,103.8206142966848
2012-06-04,104.01725103237584
2012-06-05,104.48616099734842
2012-06-06,103.78554538123569
2012-06-07,103.78536718077396
2012-06-08,104.73432180166957
2012-06-11,104.84193477729369
2012-06-12,105.41582823178001
2012-06-13,105.14199518618743
2012-06-14,104.76481230919346
2012-06-15,104.39414284809632
2012-06-18,104.99766483235253
2012-06-19,105.29253823624032
2012-06-20,105.36806738765902
2012-06-21,104.91596804827181
2012-06-22,104.81031061307952
2012-06-25,104.48046138882121
2012-06-26,104.02060072940998
2012-06-27,103.90198994414416
2012-06-28,103.8748256412671
2012-06-29,103.63791775417116
2012-07-02,103.57962965959115
2012-07-03,104.07552080405667
2012-07-04,103.9680128073575
2012-07-05,103.45205372616381
2012-07-06,102.81929983816897
2012-07-09,102.01871018840478
2012-07-10,101.55851101551387
2012-07-11,100.76214388925042
2012-07-12,100.47600748350986
2012-07-13,100.46943541146149
2012-07-16,99.2242657397851
2012-07-17,97.67555053694043
2012-07-18,98.4928964862414
2012-07-19,99.3352049823191
2012-07-20,99.68729327465847
2012-07-23,98.56914062041288
2012-07-24,99.17489920511372
2012-07-25,101.00046354310894
2012-07-26,100.97811799901362
2012-07-27,100.36539785982697
2012-07-30,100.35247327070924
2012-07-31,101.32646072233847
2012-08-01,101.13511013831562
2012-08-02,101.97911973879619
2012-08-03,102.87270031298841
2012-08-06,103.54361843843711
2012-08-07,103.83100875310463
2012-08-08,104.11327220787211
2012-08-09,104.52668029211057
2012-08-10,104.95527921594972
2012-08-13,105.22865480412558
2012-08-14,105.26475075171116
2012-08-15,105.72916384029139
2012-08-16,106.11735208501032
2012-08-17,106.5562494174763
2012-08-20,106.53625499901544
2012-08-21,106.2492355822311
2012-08-22,106.50566265260275
2012-08-23,106.31728994488641
2012-08-24,106.1291229285094
2012-08-27,106.15493819922308
2012-08-28,105.77021797018207
2012-08-29,105.26984841287216
2012-08-30,105.72723305205922
2012-08-31,105.88041934805219
2012-09-03,104.87011643287755
2012-09-04,104.32925727985472
2012-09-05,104.30555083325667
2012-09-06,104.25286947717069
2012-09-07,104.54522101630839
2012-09-10,103.9429694750666
2012-09-11,103.18382643073087
2012-09-12,103.08260022479283
2012-09-13,103.50785305642552
2012-09-14,103.72495908153745
2012-09-17,103.10355059893641
2012-09-18,102.87164892967193
2012-09-19,103.17590857649166
2012-09-20,103.58092543626395
2012-09-21,103.90963769736872
2012-09-24,103.64488545501327
2012-09-25,103.53577928084312
2012-09-26,103.72480917970377
2012-09-27,103.56890333370892
2012-09-28,102.93145960371753
2012-10-01,102.78900105747093
2012-10-02,101.8568656795272
2012-10-03,101.07254084820471
2012-10-04,100.83982053427398
2012-10-05,101.80898302906532
2012-10-08,101.92653384511381
2012-10-09,101.60557298986612
2012-10-10,101.6980950261506
2012-10-11,102.50875722590904
2012-10-12,101.46497502451486
2012-10-15,102.29076082603923
2012-10-16,102.37514990602918
2012-10-17,102.77438208580148
2012-10-18,102.53506037573543
2012-10-19,101.65243060848175
2012-10-22,101.66833632266427
2012-10-23,101.34879574168201
2012-10-24,102.10488673778188
2012-10-25,101.69834094350456
2012-10-26,102.62836847467882
2012-10-29,103.05577734419973
2012-10-30,103.02384789976186
2012-10-31,102.36401521563914
2012-11-01,103.15773077970698
2012-11-02,103.5414172075197
2012-11-05,103.97831238038833
2012-11-06,103.41127403413854
2012-11-07,101.92141247596366
2012-11-08,102.5437709974944
2012-11-09,101.58100305818063
2012-11-12,100.5761099447761
2012-11-13,100.33924717965323
2012-11-14,100.69921959631418
2012-11-15,100.07476135969571
2012-11-16,101.00711982422715
2012-11-19,100.89435919385281
2012-11-20,101.51242231735891
2012-11-21,102.48639274028105
2012-11-22,101.72290318837172
2012-11-23,101.64895241574948
2012-11-26,101.41121273659519
2012-11-27,100.76797259962626
2012-11-28,101.05698085497161
2012-11-29,101.52027776300574
2012-11-30,101.63298205511654
2012-12-03,101.37384716214504
2012-12-04,101.0286662594154
2012-12-05,101.05939457576534
2012-12-06,100.58850524075311
2012-12-07,100.36014312029018
2012-12-10,99.97541360675183
2012-12-11,100.44413223523325
2012-12-12,101.1782917182142
2012-12-13,101.78607095052399
2012-12-14,101.98301945713153
2012-12-17,101.91577636692308
2012-12-18,102.33520010968262
2012-12-19,101.9107981325131
2012-12-20,101.32984221853118
2012-12-21,101.24602558266398
2012-12-24,101.22676103889336
2012-12-25,101.94359909438
2012-12-26,102.0294872993569
2012-12-27,101.41561914211988
2012-12-28,101.13644670804422
2012-12-31,100.90662981696632
2013-01-01,101.1162744525971
2013-01-02,100.0947748538709
2013-01-03,99.28794482960961
2013-01-04,100.27468551085347
2013-01-07,99.1465876057204
2013-01-08,99.67770898020842
2013-01-09,99.74902095513679
2013-01-10,100.066913146801
2013-01-11,100.04729379253314
2013-01-14,101.16875463772581
2013-01-15,100.68517938305335
2013-01-16,102.4318790468337
2013-01-17,102.56702177486466
2013-01-18,102.72997514529916
2013-01-21,102.50573236875786
2013-01-22,101.62882229837
2013-01-23,101.07263645878642
2013-01-24,99.90252066263756
2013-01-25,100.42413792854592
2013-01-28,99.7206125942188
2013-01-29,101.26798373646857
2013-01-30,100.74091984143703
2013-01-31,100.29654903350796
2013-02-01,101.34935494989519
2013-02-04,102.69704656740419
2013-02-05,102.44241770992777
2013-02-06,101.37906178543518
2013-02-07,100.35612805871385
2013-02-08,100.03448046655474
2013-02-11,101.35593074979931
2013-02-12,101.72491913887119
2013-02-13,101.92905318220656
2013-02-14,102.20694346903419
2013-02-15,102.23415811250514
2013-02-18,101.05495619902472
2013-02-19,100.9108437298373
2013-02-20,100.82751428838634
2013-02-21,100.15560057133574
2013-02-22,101.2869047826374
2013-02-25,102.01231352111297
2013-02-26,101.06251318074496
2013-02-27,101.66326531421778
2013-02-28,102.08407331828735
2013-03-01,102.19981879984228
2013-03-04,101.73575325159968
2013-03-05,100.79341117685021
2013-03-06,100.94111930519833
2013-03-07,101.54578932020225
2013-03-08,101.22962299527313
2013-03-11,100.13602306816554
2013-03-12,99.90704332469025
2013-03-13,99.68643772520646
2013-03-14,100.382455051042
2013-03-15,100.23588489528453
2013-03-18,102.107025764684
2013-03-19,101.71746714850973
2013-03-20,101.69774792399524
2013-03-21,101.63080231247939
2013-03-22,101.91882734265063
2013-03-25,102.46608214823053
2013-03-26,102.32284701249117
2013-03-27,101.75336742412806
2013-03-28,102.60544180269575
2013-03-29,102.89200375343314
2013-04-01,102.96553862799853
2013-04-02,103.87418969498326
2013-04-03,104.08159557072794
2013-04-04,104.45577776179297
2013-04-05,104.76994969251885
2013-04-08,104.90708516369216
2013-04-09,105.74421619174682
2013-04-10,105.16587888501583
2013-04-11,104.27877645200292
2013-04-12,104.29392308612566
2013-04-15,104.07167778267856
2013-04-16,104.86669111901767
2013-04-17,104.73045753880076
2013-04-18,103.26549101830231
2013-04-19,102.78882681232835
2013-04-22,101.87852774112241
2013-04-23,102.94815588136355
2013-04-24,102.72325574852856
2013-04-25,103.01987976319573
2013-04-26,103.83714501648215
2013-04-29,103.94296797938385
2013-04-30,103.27276366824837
2013-05-01,103.19585737068644
2013-05-02,103.31681516849902
2013-05-03,104.12913360135482
2013-05-06,104.81741167131418
2013-05-07,105.42150567261197
2013-05-08,105.53033763888936
2013-05-09,105.58983133411853
2013-05-10,105.25240595488485
2013-05-13,105.10085753989216
2013-05-14,105.47080238348039
2013-05-15,105.05937495272389
2013-05-16,104.96982646020676
2013-05-17,104.619898235402
2013-05-20,103.98102235470587
2013-05-21,103.65212822683536
2013-05-22,104.44024684173212
2013-05-23,103.93865752737308
2013-05-24,104.32782342188753
2013-05-27,104.23510634120056
2013-05-28,104.4812334108014
2013-05-29,104.12037851215368
2013-05-30,103.10847022695037
2013-05-31,103.14295902117279
2013-06-03,102.53161824075777
2013-06-04,102.48240830084605
2013-06-05,102.27630389600088
2013-06-06,101.4724847276533
2013-06-07,101.7262700191152
2013-06-10,102.02172217553944
2013-06-11,102.0259869952007
2013-06-12,102.26341080689527
2013-06-13,102.39602467074307
2013-06-14,103.29369014615588
2013-06-17,102.98911270371956
2013-06-18,102.27377213709741
2013-06-19,101.45144926127271
2013-06-20,101.0421052706014
2013-06-21,101.30656541087279
2013-06-24,100.95152635829065
2013-06-25,100.88865514053722
2013-06-26,99.98664499334176
2013-06-27,99.08270306694016
2013-06-28,99.11957956811634
2013-07-01,98.3654856689317
2013-07-02,98.47968618085868
2013-07-03,97.73713838296243
2013-07-04,98.35442087250134
2013-07-05,99.45638229627777
2013-07-08,99.82198553930488
2013-07-09,100.2012330713149
2013-07-10,100.57991749727833
2013-07-11,100.94706934053394
2013-07-12,101.56116420861505
2013-07-15,101.44784001959937
2013-07-16,101.72697937390076
2013-07-17,101.53869949212664
2013-07-18,101.92557052966171
2013-07-19,102.0527130420983
2013-07-22,101.58570456683351
2013-07-23,101.72710788588344
2013-07-24,101.77129458907255
2013-07-25,101.9049430989748
2013-07-26,101.0811305492089
2013-07-29,101.35544371897977
2013-07-30,101.40369878707322
2013-07-31,102.08469190640845
2013-08-01,102.43751510565382
2013-08-02,101.78752440007888
2013-08-05,102.0211327316785
2013-08-06,101.81104451886019
2013-08-07,101.71318512353318
2013-08-08,101.40909046283922
2013-08-09,101.92348778609153
2013-08-12,102.73454439373968
2013-08-13,102.83773338511611
2013-08-14,103.17887869022933
2013-08-15,102.94550982919542
2013-08-16,102.31902947744543
2013-08-19,101.70874095398821
2013-08-20,102.01513645237002
2013-08-21,102.13553706295997
2013-08-22,102.50826440098682
2013-08-23,102.99661550308087
2013-08-26,102.3735764796358
2013-08-27,102.99886976432713
2013-08-28,103.36822657273521
2013-08-29,104.02486692324852
2013-08-30,104.15656524117752
2013-09-02,103.52948960213486
2013-09-03,103.62981311688557
2013-09-04,104.19849760008914
2013-09-05,104.74084084800404
2013-09-06,104.77772008151646
2013-09-09,104.64830887028506
2013-09-10,104.38863402407368
2013-09-11,104.11678125757004
2013-09-12,104.78324713836653
2013-09-13,104.52576038723265
2013-09-16,104.64466474858372
2013-09-17,104.88807792107131
2013-09-18,105.08677609258142
2013-09-19,105.15990567974586
2013-09-20,105.33919034260842
2013-09-23,104.90604342455757
2013-09-24,104.87560862866991
2013-09-25,104.81022625060086
2013-09-26,105.25829371966972
2013-09-27,105.02710778518716
2013-09-30,104.86955464738976
2013-10-01,104.50446144164631
2013-10-02,103.89852869717724
2013-10-03,104.4464589291684
2013-10-04,105.11180193947374
2013-10-07,105.78623026139577
2013-10-08,105.60011727541534
2013-10-09,104.97843532775096
2013-10-10,105.07750589323743
2013-10-11,104.9130768490041
2013-10-14,104.7856491486032
2013-10-15,105.68874261553145
2013-10-16,106.07005165283931
2013-10-17,105.56692246286721
2013-10-18,106.03277207534279
2013-10-21,105.6920681567542
2013-10-22,106.46474932782527
2013-10-23,106.86969848031043
2013-10-24,106.73841987527872
2013-10-25,106.63949052047177
2013-10-28,106.52696122486995
2013-10-29,106.65110495048256
2013-10-30,106.5491050584914
2013-10-31,106.06409266270114
2013-11-01,105.62996542034193
2013-11-04,105.76712667642106
2013-11-05,104.67413282874656
2013-11-06,104.88897246103413
2013-11-07,104.30176038904119
2013-11-08,104.21789276366941
2013-11-11,103.85636902149413
2013-11-12,103.2098703990194
2013-11-13,103.41854954572267
2013-11-14,103.85113817402625
2013-11-15,104.44654182935014
2013-11-18,104.9033638022074
2013-11-19,104.60020200690145
2013-11-20,104.22519367152871
2013-11-21,103.95317375726727
2013-11-22,104.56609293233805
2013-11-25,104.95766995305462
2013-11-26,105.13834950211117
2013-11-27,105.03301003162684
2013-11-28,104.99024406900782
2013-11-29,104.9475080857152
2013-12-02,105.01892030157542
2013-12-03,103.78959899849825
2013-12-04,103.26315263452828
2013-12-05,103.1772532775958
2013-12-06,103.74436546026844
2013-12-09,102.7447973570953
2013-12-10,101.42172358473276
2013-12-11,102.29342542515624
2013-12-12,103.05657803701558
2013-12-13,102.38445138006821
2013-12-16,100.50413034970464
2013-12-17,100.6491729612774
2013-12-18,101.85663037541681
2013-12-19,101.45262745739274
2013-12-20,101.22308243003866
2013-12-23,101.31384275702561
2013-12-24,101.29841105377722
2013-12-25,100.89922283667822
2013-12-26,102.37348306851814
2013-12-27,102.31823156030622
2013-12-30,102.7074941031653
2013-12-31,103.20523010638831
2014-01-01,102.78694433918328
2014-01-02,102.67047110847332
2014-01-03,102.90618126954006
2014-01-06,103.17005797438878
2014-01-07,103.04445655078858
2014-01-08,103.23080556460167
2014-01-09,103.34948026553113
2014-01-10,103.13991140958699
2014-01-13,103.36223500487698
2014-01-14,103.74096531989944
2014-01-15,103.38763356090304
2014-01-16,103.46776298882364
2014-01-17,103.40831364172445
2014-01-20,103.43986460389516
2014-01-21,103.54940369891867
2014-01-22,103.73634513698246
2014-01-23,104.3706796792037
2014-01-24,104.48590082895373
2014-01-27,104.31246314973485
2014-01-28,104.43566608132886
2014-01-29,104.46869355748835
2014-01-30,104.99820739021209
2014-01-31,104.92161227912416
2014-02-03,105.33961875629487
2014-02-04,105.81592344856607
2014-02-05,105.48872239701028
2014-02-06,105.96433120145916
2014-02-07,106.29035353779872
2014-02-10,105.73156653333737
2014-02-11,105.67921775245522
2014-02-12,105.50216251614326
2014-02-13,105.03648262141105
2014-02-14,104.79984050209022
2014-02-17,105.50833113427056
2014-02-18,106.02451007689895
2014-02-19,105.17047369171434
2014-02-20,106.02132101025799
2014-02-21,105.8067475162773
2014-02-24,105.70349821416927
2014-02-25,105.99546139828222
2014-02-26,106.84269855040486
2014-02-27,106.32998200123087
2014-02-28,106.47047784886144
2014-03-03,107.24511745643477
2014-03-04,107.35885907530457
2014-03-05,107.31773572983595
2014-03-06,108.56836097613242
2014-03-07,108.46389771134164
2014-03-10,108.2622979463654
2014-03-11,108.67514615885945
2014-03-12,107.42157546602141
2014-03-13,107.22972403429803
2014-03-14,106.26429684621837
2014-03-17,107.55610046890753
2014-03-18,108.89748684451315
2014-03-19,108.94648120522854
2014-03-20,110.7338571526822
2014-03-21,110.66354801629257
2014-03-24,110.39092509303612
2014-03-25,110.27874967274649
2014-03-26,110.58301074685974
2014-03-27,110.48276829169967
2014-03-28,110.12069599209175
2014-03-31,109.98159350280805
2014-04-01,109.48064908542865
2014-04-02,109.36759956072581
2014-04-03,109.14211269735003
2014-04-04,109.15960478965843
2014-04-07,108.89927469373141
2014-04-08,109.49852703507095
2014-04-09,109.44701149391408
2014-04-10,109.70867636008148
2014-04-11,109.82078725195676
2014-04-14,109.8310607883325
2014-04-15,110.06202285678346
2014-04-16,110.06957196891194
2014-04-17,109.46980689451034
2014-04-18,109.54343177862751
2014-04-21,109.52842029482535
2014-04-22,109.34857182671884
2014-04-23,109.5490693742678
2014-04-24,109.41210395239082
2014-04-25,109.2914378834291
2014-04-28,109.91821351945615
2014-04-29,109.93027781597972
2014-04-30,109.69656912103719
2014-05-01,109.86592246313991
2014-05-02,109.28082129457546
2014-05-05,109.60075284670508
2014-05-06,108.90284830939044
2014-05-07,108.45130286235562
2014-05-08,108.83627548556693
2014-05-09,108.28925380590239
2014-05-12,107.95186136081689
2014-05-13,108.70180886731609
2014-05-14,108.61880448954741
2014-05-15,109.35812359790864
2014-05-16,109.20631255974229
2014-05-19,109.39204742266853
2014-05-20,109.65015407292971
2014-05-21,109.69585891535318
2014-05-22,109.9439832030544
2014-05-23,110.03239328271846
2014-05-26,109.92209308413294
2014-05-27,110.38320997294045
2014-05-28,110.1488063077134
2014-05-29,109.84819167409752
2014-05-30,110.16252450161178
2014-06-02,110.0839390073087
2014-06-03,110.47477309716103
2014-06-04,110.87424466199245
2014-06-05,110.9633734270185
2014-06-06,110.72528622013103
2014-06-09,109.9019063247762
2014-06-10,110.10004747025431
2014-06-11,109.42503552848186
2014-06-12,108.73301000116041
2014-06-13,109.14871833011969
2014-06-16,108.92750696163431
2014-06-17,109.36313609212309
2014-06-18,109.70292342236057
2014-06-19,109.3620872681218
2014-06-20,109.36540695517488
2014-06-23,109.25014207761986
2014-06-24,109.52731423212178
2014-06-25,109.98810290816824
2014-06-26,110.30735017103636
2014-06-27,109.98951177685434
2014-06-30,109.44462101205717
2014-07-01,109.74103829369982
2014-07-02,109.8734502939988
2014-07-03,109.90433560568542
2014-07-04,108.80594210494665
2014-07-07,108.64187323973478
2014-07-08,108.27006529438039
2014-07-09,108.25034205593884
2014-07-10,108.43920987485309
2014-07-11,108.00857146950614
2014-07-14,107.61517649301813
2014-07-15,108.02549661310836
2014-07-16,107.74350073349748
2014-07-17,108.05316476456666
2014-07-18,108.66632574364505
2014-07-21,109.06960011685744
2014-07-22,109.64466374353499
2014-07-23,110.3574100503504
2014-07-24,111.01496035747222
2014-07-25,111.77738198367379
2014-07-28,111.33653724757305
2014-07-29,111.75556399518456
2014-07-30,112.06456975727683
2014-07-31,111.01981524502283
2014-08-01,110.3125878057023
2014-08-04,110.89002799409815
2014-08-05,110.70093003758248
2014-08-06,111.34288637744984
2014-08-07,111.20028759989094
2014-08-08,111.8619143124328
2014-08-11,111.56542684274393
2014-08-12,111.92101979636374
2014-08-13,112.4944095497896
2014-08-14,112.91609595961933
2014-08-15,112.78253554805357
2014-08-18,112.91844341639323
2014-08-19,112.64750090961786
2014-08-20,112.6720314730839
2014-08-21,112.31118869703059
2014-08-22,112.58741969384683
2014-08-25,112.25072547294532
2014-08-26,111.87320956921106
2014-08-27,112.68124782217703
2014-08-28,112.44118729342685
2014-08-29,112.81401458138363
2014-09-01,113.57821736395728
2014-09-02,112.73324217358973
2014-09-03,112.42392488796504
2014-09-04,111.45207585526389
2014-09-05,112.18774527329506
2014-09-08,111.4939217033363
2014-09-09,111.76820357885447
2014-09-10,111.9685784212951
2014-09-11,111.74370969759086
2014-09-12,110.62101837476814
2014-09-15,111.57372586809326
2014-09-16,111.84717224210998
2014-09-17,112.28279286634739
2014-09-18,112.4135251865793
2014-09-19,113.48180053649169
2014-09-22,113.06040167320019
2014-09-23,112.70711812776966
2014-09-24,111.67100628998097
2014-09-25,112.20554223033237
2014-09-26,111.53200144965467
2014-09-29,111.237951163156
2014-09-30,110.92461599496144
2014-10-01,111.51394893348503
2014-10-02,111.58768843467055
2014-10-03,111.1815560585042
2014-10-06,110.16900937795029
2014-10-07,109.83784282059278
2014-10-08,110.26641506612206
2014-10-09,109.45950875116264
2014-10-10,109.78395786515316
2014-10-13,109.12985617194684
2014-10-14,108.70554755379602
2014-10-15,108.66887572107598
2014-10-16,108.56229856006713
2014-10-17,108.05512640653608
2014-10-20,107.72978455801156
2014-10-21,107.4096885801387
2014-10-22,107.75238695544249
2014-10-23,107.41546686327443
2014-10-24,106.80985766125384
2014-10-27,107.6609463835915
2014-10-28,107.45664272614997
2014-10-29,106.86668167514553
2014-10-30,106.9001443542041
2014-10-31,106.59821790184796
2014-11-03,107.41153291571403
2014-11-04,108.24965391517927
2014-11-05,108.64646290283262
2014-11-06,107.38137479937953
2014-11-07,107.53520246651593
2014-11-10,107.7401594685487
2014-11-11,107.59936109940489
2014-11-12,107.86534226542852
2014-11-13,107.80217604098301
2014-11-14,107.68083769858609
2014-11-17,107.34363269687537
2014-11-18,107.63025119872842
2014-11-19,107.58983968220508
2014-11-20,107.35995070525264
2014-11-21,106.41793022519394
2014-11-24,106.45606548989622
2014-11-25,106.56310917055278
2014-11-26,106.7596231039636
2014-11-27,106.38902438824374
2014-11-28,106.01886693121732
2014-12-01,105.41534797450723
2014-12-02,105.96401506289428
2014-12-03,106.06923236014111
2014-12-04,105.9457146122343
2014-12-05,106.5396012580841
2014-12-08,106.38004012580818
2014-12-09,107.34251931916647
2014-12-10,107.00345100631627
2014-12-11,107.5980333750993
2014-12-12,107.51665416449521
2014-12-15,107.30141808449044
2014-12-16,106.89568436829602
2014-12-17,108.0222921289471
2014-12-18,107.21901897163141
2014-12-19,108.00725637108859
2014-12-22,107.95060692109837
2014-12-23,108.53160240593863
2014-12-24,108.37633879463652
2014-12-25,108.5546367010857
2014-12-26,108.81526558964131
2014-12-29,108.0874233358071
2014-12-30,108.28331191430269
2014-12-31,107.74841274602969
2015-01-01,108.0563431977575
2015-01-02,107.60164519076969
2015-01-05,106.86563301367349
2015-01-06,107.13966446581952
2015-01-07,106.19562236976397
2015-01-08,106.0168961039553
2015-01-09,106.76209923794661
2015-01-12,106.2360400619706
2015-01-13,106.24310474066945
2015-01-14,106.05667082146293
2015-01-15,105.52800545932809
2015-01-16,104.84859292933419
2015-01-19,104.83062490359336
2015-01-20,105.07437179898058
2015-01-21,104.56850371681145
2015-01-22,104.54473502565294
2015-01-23,104.3216994019545
2015-01-26,104.66962753710646
2015-01-27,104.79952768163916
2015-01-28,104.71527558253122
2015-01-29,104.55695861902731
2015-01-30,104.46592802542753
2015-02-02,104.54032182148956
2015-02-03,104.64525055486675
2015-02-04,104.48516659798013
2015-02-05,104.1756541730029
2015-02-06,103.92923180393502
2015-02-09,104.55723423576863
2015-02-10,105.14117890603816
2015-02-11,105.5174254017448
2015-02-12,105.32821884041756
2015-02-13,105.03206550515547
2015-02-16,105.390383554346
2015-02-17,105.67540125587041
2015-02-18,106.1203657039815
2015-02-19,106.79594683593831
2015-02-20,107.1965379539717
2015-02-23,107.39307219935674
2015-02-24,107.59926255246364
2015-02-25,107.31575750188935
2015-02-26,106.61382723890634
2015-02-27,105.72808409777004
2015-03-02,106.20091584065831
2015-03-03,105.20141636999362
2015-03-04,105.75548867949784
2015-03-05,105.20956593369846
2015-03-06,104.84931758680422
2015-03-09,105.03043901643932
2015-03-10,106.3093317674547
2015-03-11,106.79943948735844
2015-03-12,106.82634318790993
2015-03-13,107.58022501658739
2015-03-16,107.94147085753724
2015-03-17,108.07716912163792
2015-03-18,108.26665514117676
2015-03-19,107.70558600656169
2015-03-20,107.2257057751844
2015-03-23,107.01967477362702
2015-03-24,106.70458440127769
2015-03-25,106.49945359421378
2015-03-26,106.95079924310357
2015-03-27,108.00151698067954
2015-03-30,107.86079471464882
2015-03-31,106.63826606578975
2015-04-01,107.58623704613245
2015-04-02,107.71292546701463
2015-04-03,107.75227898572712
2015-04-06,107.99159167601904
2015-04-07,108.56351763602636
2015-04-08,108.88553493288865
2015-04-09,108.77641981328416
2015-04-10,108.21543109356719
2015-04-13,108.85975015038132
2015-04-14,108.38758739168843
2015-04-15,108.08701272673883
2015-04-16,108.36006313628334
2015-04-17,107.27669609459637
2015-04-20,107.16828287879471
2015-04-21,107.41137258397337
2015-04-22,108.0201065700734
2015-04-23,107.58124075182063
2015-04-24,107.78891529172358
2015-04-27,108.06519900788815
2015-04-28,108.28249503376553
2015-04-29,108.89579576148552
2015-04-30,109.57603126561007
2015-05-01,108.59070763673712
2015-05-04,109.16466681899439
2015-05-05,109.3665943502214
2015-05-06,109.6756612814048
2015-05-07,109.69311062858928
2015-05-08,109.93688394689258
2015-05-11,110.17508035693993
2015-05-12,110.10286355794736
2015-05-13,110.25784300097243
2015-05-14,110.28489914646515
2015-05-15,109.97496683170516
2015-05-18,109.93931890018041
2015-05-19,109.5971770270832
2015-05-20,109.05659187956051
2015-05-21,108.75553720261387
2015-05-22,110.19913347112715
2015-05-25,110.09574660654742
2015-05-26,110.25822619141988
2015-05-27,110.56916611744083
2015-05-28,110.88391588538218
2015-05-29,110.67884089977696
2015-06-01,110.56222904470788
2015-06-02,109.85805552422431
2015-06-03,109.30211184065107
2015-06-04,109.3088759293399
2015-06-05,109.20811741517191
2015-06-08,108.65842121413228
2015-06-09,109.05932304681734
2015-06-10,109.3149793296929
2015-06-11,109.7672517930419
2015-06-12,109.58710459764065
2015-06-15,109.66710545308675
2015-06-16,108.76558864742658
2015-06-17,108.85311211677202
2015-06-18,109.22486364934605
2015-06-19,109.32533616652489
2015-06-22,108.40950023622953
2015-06-23,108.08594231952063
2015-06-24,107.5433883632904
2015-06-25,108.02821739176198
2015-06-26,108.14941628371948
2015-06-29,108.64308816423033
2015-06-30,108.2831070703046
2015-07-01,108.0235360796731
2015-07-02,108.0774615723115
2015-07-03,107.98698597877443
2015-07-06,107.9066479146922
2015-07-07,108.14386001536123
2015-07-08,107.79626462731642
2015-07-09,107.68968334852951
2015-07-10,107.78446587754678
2015-07-13,107.77788291061701
2015-07-14,107.78716659937706
2015-07-15,107.5183381622237
2015-07-16,106.86065607695545
2015-07-17,107.22275472401431
2015-07-20,107.2744175773866
2015-07-21,107.29854671826371
2015-07-22,107.18656124264554
2015-07-23,106.8269821060158
2015-07-24,106.90199410278585
2015-07-27,107.50572128495257
2015-07-28,107.01872760492712
2015-07-29,106.12632241243108
